ID,Text,Pronoun,Pronoun-offset,A,A-offset,A-Coref,B,B-offset,B-Coref,
2062,"Sutin thought Crowley ""a spoiled scion of a wealthy Victorian family who embodied many of the worst John racial and social prejudices of his upper-class contemporaries"", noting that he ""embodied the contradiction that writhed within many Western intellectuals of the time: deeply held racist viewpoints courtesy of society, coupled with a fascination with people of colour"" .",he,92,Sutin,1,FALSE,Crowley,15,TRUE
2063,"Crowley is said to have insulted his close Jewish friend Victor, using anti-Semitic slurs, and he had mixed opinions about Jews as a group .",he,96,Crowley,1,TRUE,Victor,58,FALSE
2064,"The scholar of esotericism Wouter asserted that Crowley was an extreme representation of ""the dark side of the occult"", adding that he was ""the most notorious occultist magician of the twentieth century"" .",he,2,Wouter,28,FALSE,Crowley,49,TRUE
2065,"Hutton noted that Crowley had ""an important place in the history of modern Western responses to Oriental spiritual traditions"", while Sutin thought that he had made ""distinctly original contributions"" to the study of yoga in the West .",he,55,Hutton,1,FALSE,Sutin,135,TRUE
2066,"After his parents' separation, Blok lived with aristocratic relatives at the manor Shakhmatovo near Moscow, where he discovered the philosophy of Vladimir, and the verse of then-obscure 19th-century poets, Fyodor and Afanasy .",he,75,Blok,32,TRUE,Vladimir,147,FALSE
2067,"Several months earlier, Blok had delivered a celebrated lecture on Alexander, the memory of whom he believed to be capable of uniting White and Soviet Russian factions .",he,80,Blok,25,FALSE,Alexander,68,TRUE
2068,"Woollcott was convinced he was the inspiration for his friend Rex's brilliant, eccentric detective Nero, an idea that Stout denied .",he,25,Woollcott,1,TRUE,Rex,63,FALSE
2069,"Bester was very nearly a lifelong New Yorker, although he lived in Europe for a little over a year in the mid-1950s and moved to exurban Pennsylvania with Rolly in the early 1980s .",he,56,Bester,1,TRUE,Rolly,156,FALSE
2070,"Heinlein famously chose not to enter, as the prize was only $50 and Heinlein realized he could do better selling his 7,000-word unpublished story to Astounding Science Fiction for a penny a word, or $70 .",he,43,Heinlein,1,TRUE,Heinlein,1,FALSE
2071,"During the early part of his engagement to Reiss, he had been unaware that Kunke was pregnant: their son Bodo was born on 14 October 1911 and was raised by his grandmother, Elise, in Schleswig-Holstein following Friede's death from tuberculosis in 1918 .",he,9,Reiss,44,TRUE,Kunke,76,FALSE
2072,"Savitri is able to couple with Manas' soul, and he is reborn into his body .",he,49,Savitri,1,TRUE,Manas,32,FALSE
2073,"After Gebhard recalculated the findings in Kinsey's work, he found only slight differences between the original and updated figures .",he,29,Gebhard,7,TRUE,Kinsey,44,FALSE
2074,"Walker wrote the poems of her first book of poetry, Once, while she was a student in East Africa and during her senior year at Sarah Lawrence College .",she,65,Walker,1,TRUE,Once,53,FALSE
2075,"Walker would slip her poetry under the office door of her professor and mentor, Muriel, when she was a student at Sarah .",she,94,Walker,1,FALSE,Muriel,81,TRUE
2076,"Ginsberg has stated that he considered his required freshman seminar in Great Books, taught by Lionel, to be his favorite Columbia course .",he,26,Ginsberg,1,TRUE,Lionel,96,FALSE
2077,"Ginsberg claims he was immediately attracted to Corso, who was straight, but understanding of homosexuality after three years in prison .",he,17,Ginsberg,1,TRUE,Corso,49,FALSE
2078,"Eliot, when she met Joyce and Leo, among other Beat players .",she,13,Eliot,1,TRUE,Joyce,21,FALSE
2079,"In 1954, in San Francisco, Ginsberg met Peter , with whom he fell in love and who remained his lifelong partner .",he,59,Ginsberg,28,FALSE,Peter,41,TRUE
2080,"LeRoi before he became Amiri, who, after reading ""Howl"", wrote a letter to Ginsberg on a sheet of toilet paper .",he,14,LeRoi,1,TRUE,Amiri,24,FALSE
2081,"In 1950, Kerouac began studying Buddhism and shared what he learned from Dwight's Buddhist Bible with Ginsberg .",he,58,Kerouac,10,TRUE,Dwight,74,FALSE
2082,When Ginsberg asked if he could sing a song in praise of Lord Krishna on William F .,he,2,Ginsberg,6,TRUE,Krishna,63,FALSE
2083,"For example, when Kerouac saw the first draft of ""Howl"" he disliked the fact that Ginsberg had made editorial changes in pencil .",he,15,Kerouac,19,TRUE,Ginsberg,83,FALSE
2084,Power also said he was inspired by Toffler's works .,he,17,Power,1,TRUE,Toffler,36,FALSE
2085,"According to Shaw, he dropped the honorific Imamu and eventually changed Amear to Amiri .",he,20,Shaw,14,TRUE,Imamu,45,FALSE
2086,"In 1987, together with Maya and Toni, he was a speaker at the commemoration ceremony for James .",he,15,Maya,24,FALSE,Toni,33,TRUE
2087,Prosecutors argued that Coleman shot Shani because she had helped her sister separate from her husband .,she,52,Coleman,25,TRUE,Shani,38,FALSE
2088,"A New Jersey jury found Coleman guilty of murdering Shani and Rayshon, and he was sentenced to 168 years in prison for the 2003 shooting .",he,76,Coleman,25,TRUE,Shani,53,FALSE
2089,"After the poem's publication, then-governor Jim tried to remove Baraka from the post of Poet of New Jersey, to which he had been appointed following Gerald in July 2002 .",he,8,Jim,45,TRUE,Baraka,65,FALSE
2090,"When Shimon retired from leadership of the Israeli Labor Party, he is said to have named Oz as one of three possible successors, along with Ehud and Shlomo .",he,2,Shimon,6,TRUE,Oz,90,FALSE
2091,"Her mother wanted Tan to be independent, stressing that Tan needed to make sure she was self-sufficient .",she,81,Tan,19,TRUE,Tan,19,FALSE
2092,"On March 3, 1923, in Havana, Cuba, Nin married her first husband, Hugh , a banker and artist, later known as ""Ian"" when he became a maker of experimental films in the late 1940s .",he,48,Nin,36,FALSE,Hugh,67,TRUE
2093,"The couple moved to Paris the following year, where Guiler pursued his banking career and Nin began to pursue her interest in writing; in her diaries she also mentions having trained as a flamenco dancer in Paris in the mid-to-late 1920s with Francisco .",she,151,Guiler,53,TRUE,Nin,91,FALSE
2094,"Rupert was named Nin's literary executor, and he arranged to have new, unexpurgated editions of Nin's books and diaries published between 1985 and his death in 2006 .",he,47,Rupert,1,TRUE,Nin,18,FALSE
2095,"On September 27, 2013, screenwriter and author Kim published an article in The Huffington Post revealing she had found a previously unpublished love letter written by Gore to Nin .",she,57,Kim,48,TRUE,Gore,168,FALSE
2096,"This letter contradicts Gore's previous characterization of his relationship with Nin, showing that Vidal did have feelings for Nin that he later heavily disavowed in his autobiography, Palimpsest .",he,138,Gore,25,FALSE,Vidal,101,TRUE
2097,"Vachss' wife, Alice, was a sex crimes prosecutor, and she later became Chief of the Special Victims Bureau in Queens, New York .",she,55,Vachss,1,FALSE,Alice,15,TRUE
2098,"Dianetics was the secular precursor to Hubbard's Church of Scientology; van would have no association with Scientology, as he did not approve of its mysticism .",he,16,Dianetics,1,FALSE,van,73,TRUE
2099,"van"", Knight described van as ""no giant; he is a pygmy who has learned to operate an overgrown typewriter"" .",he,42,van,1,FALSE,Knight,7,TRUE
2100,"van, science fiction writer Paul said: Van knew precisely what he was doing in all areas of his fiction writing .",he,64,Paul,29,FALSE,Van,40,TRUE
2101,"However, a serpent deceives Eve into eating fruit from the forbidden tree, and she gives some of the fruit to Adam .",she,80,Eve,29,TRUE,Adam,111,FALSE
2102,"As opposed to the Biblical Adam, Milton's Adam is given a glimpse of the future of mankind, by the archangel Michael, before he has to leave Paradise .",he,16,Adam,28,FALSE,Michael,110,TRUE
2103,"Decades later, after the election of Louis-Napol on Bonaparte in 1851, Dumas fell from favour and left France for Belgium, where he stayed for several years, then moved to Russia for a few years before going to Italy .",he,23,Louis-Napol,38,FALSE,Dumas,72,TRUE
2104,"Among Boucher's critical writing was also contributing annual summaries of the state of speculative fiction for Judith's The Year's Best SF series; as editor, he published the volumes in E .",he,11,Boucher,7,FALSE,Judith,113,TRUE
2105,"In Quinn's autobiography, The Original Sin: A Self-portrait by Anthony, he denied being the son of an ""Irish adventurer"", and attributed that tale to Hollywood publicists .",he,28,Quinn,4,FALSE,Anthony,64,TRUE
2106,"In 1965, Quinn and DeMille divorced because of his affair with Italian costume designer Jolanda, whom he married in 1966 .",he,103,Quinn,10,FALSE,Jolanda,89,TRUE
2107,"In his biography of Stanley, John cites Clarke's homosexuality as a reason why he relocated, due to more tolerant laws with regard to homosexuality in Sri Lanka .",he,80,Stanley,21,FALSE,John,30,TRUE
2108,"Pierce, of Bell Labs, who was involved in the Echo satellite and Telstar projects, he gave a talk upon the subject in 1954 , using ideas that were ""in the air"", but was not aware of Clarke's article at the time .",he,44,Pierce,1,TRUE,Clarke,183,FALSE
2109,"Haldane, near the end of his life, suggested in a personal letter to Clarke that Clarke should receive a prize in theology for being one of the few people to write anything new on the subject, and went on to say that if Clarke's writings did not contain multiple contradictory theological views, he might have been a menace .",he,16,Haldane,1,FALSE,Clarke,70,TRUE
2110,"In 2003, Clarke was awarded the Telluride Tech Festival Award of Technology, where he appeared on stage via a 3-D hologram with a group of old friends including Jill, Neil, Lewis, Charles, Freeman, Bruce, and Scott .",he,30,Clarke,10,TRUE,Jill,162,FALSE
2111,"In 1948, Aldiss married Olive, secretary to the owner of Sanders' bookseller's in Oxford, where he had worked since 1947 .",he,46,Aldiss,10,FALSE,Olive,25,TRUE
2112,"Grant's first wife is Debbie, with whom he had two children, Ian and Emily .",he,41,Grant,1,FALSE,Debbie,23,TRUE
2113,"Critic John argues that Charlie is both; when Biggers created the character, he offered a unique alternative to stereotypical evil Chinamen, a man who was at the same time ""sufficiently accommodating in personality .",he,43,John,8,FALSE,Biggers,47,TRUE
2114,"Dave of The New York Times said Chan ""might have been a stereotype, but he was a stereotype on the side of the angels . """,he,10,Dave,1,FALSE,Chan,33,TRUE
2115,"Christian Science was defined by Eddy as the law of God, the law of good, interpreting and demonstrating the divine Principle and rule of universal harmony, which she named her church after .",she,164,Eddy,34,TRUE,God,53,FALSE
2116,"Christ she saw as especially related to Truth, which Jesus was the first person fully to manifest in the flesh .",she,8,Christ,1,TRUE,Truth,41,FALSE
2117,"Eddy was by all accounts charismatic and able to inspire great loyalty, although Gillian writes that she could also be irrational and unkind .",she,102,Eddy,1,FALSE,Gillian,82,TRUE
2118,"Quimby, a practitioner of the ""Science of Health,"" Quimby had become interested in healing after recovering suddenly from a condition he believed was consumption .",he,28,Quimby,1,TRUE,Quimby,1,FALSE
2119,"When Eddy first met Quimby in Portland in October 1862, she had to be helped up the stairs to his consulting rooms .",she,57,Eddy,6,TRUE,Quimby,21,FALSE
2120,"Cushing, a homeopathic doctor, who was called to the scene, state that he found Eddy ""partially unconscious, semi-hysterical and complaining by word and action of severe pain in the back of her head and neck . """,he,51,Cushing,1,TRUE,Eddy,81,FALSE
2121,"Once Kennedy and Eddy had settled their financial affairs in May 1872, she was left with $6,000 .",she,72,Kennedy,6,FALSE,Eddy,18,TRUE
2122,"Things were stirred up further by Eddy's pamphlet Historical Sketch of Metaphysical Healing , in which she again called Quimby a mesmerist, and by the publication of Julius's The True History of Mental Healing .",she,104,Eddy,35,TRUE,Quimby,121,FALSE
2123,"Eddy said she had helped to fix Quimby's unpublished work, and now stood accused of having copied her own corrections .",she,11,Eddy,1,TRUE,Quimby,33,FALSE
2124,"The essence of the articles, which included court documents and affidavits from Eddy's associates, was that Eddy's chief concern was money, and that she had derived Christian Science from Quimby .",she,150,Eddy,81,TRUE,Eddy,81,FALSE
2125,"Twitchell in 1990, which saw the parents of two-year-old Robyn convicted of involuntary manslaughter after he died of peritonitis .",he,6,Twitchell,1,FALSE,Robyn,58,TRUE
2126,"When Copland found Vidal too much like Goldmark, he switched at the suggestion of a fellow student to Nadia, then aged 34 .",he,2,Copland,6,FALSE,Vidal,20,TRUE
2127,"While Copland did not care for Stieglitz's domineering attitude, he admired his work and took to heart Stieglitz's conviction that American artists should reflect ""the ideas of American Democracy"" .",he,66,Copland,7,TRUE,Stieglitz,32,FALSE
2128,"In 1949, Copland returned to Europe, where he found French composer Pierre dominating the group of post-war avant-garde composers there .",he,39,Copland,10,TRUE,Pierre,69,FALSE
2129,"Copland's health deteriorated through the 1980s, and he died of Alzheimer's disease and respiratory failure on December 2, 1990, in North Tarrytown, New York .",he,11,Copland,1,TRUE,Alzheimer,65,FALSE
2130,"Pollack writes, Like many contemporaries, Copland regarded Judaism alternately in terms of religion, culture, and race; but he showed relatively little involvement in any aspect of his Jewish heritage .",he,125,Pollack,1,TRUE,Copland,43,FALSE
2131,His habit of turning to the keyboard tended to embarrass Copland until he learned that Stravinsky also did so .,he,26,Copland,58,TRUE,Stravinsky,88,FALSE
2132,"Copland especially admired Boulanger's total grasp of all classical music, and he was encouraged to experiment and develop a ""clarity of conception and elegance in proportion"" .",he,80,Copland,1,FALSE,Boulanger,28,TRUE
2133,"Copland's work in the late 1940s and 1950s included use of Schoenberg's twelve-tone system, a development that he had recognized but not fully embraced .",he,20,Copland,1,FALSE,Schoenberg,60,TRUE
2134,"Encouraged by Igor to master conducting and perhaps emboldened by Carlos's efforts in Mexico, he began to direct his own works on his international travels in the 1940s .",he,95,Igor,15,TRUE,Carlos,67,FALSE
2135,"In 1829, in collaboration with Gustav, and from 1832 in conjunction with Franz, he brought out the Deutscher Musenalmanach, in which his later poems were mainly published .",he,81,Gustav,32,FALSE,Franz,74,TRUE
2136,"With Marie, a maid in the family estate of Berghof in Carinthia and fifteen years his senior, he fathered a daughter, Albine, born 4 December 1902 .",he,24,Marie,6,TRUE,Albine,119,FALSE
2137,Berg had little formal music education before he became a student of Arnold in October 1904 .,he,47,Berg,1,TRUE,Arnold,70,FALSE
2138,"""Since Giacometti achieved exquisite realism with facility when he was executing busts in his early adolescence, Giacometti's difficulty in re-approaching the figure as an adult is generally understood as a sign of existential struggle for meaning, rather than as a technical deficit .",he,61,Giacometti,8,TRUE,Giacometti,8,FALSE
2139,"Wallenstein then joined the army of the Emperor Rudolf in Hungary, where, under the command of Giorgio, he saw two years of armed service against the Ottoman Turks and Hungarian rebels .",he,14,Wallenstein,1,TRUE,Rudolf,49,FALSE
2140,"However, there are no sources clearly indicating the reasons for Wallenstein's conversion, except for a subjunctive anecdote by his contemporary Franz ller about the Virgin saving Wallenstein's life when he fell from a window in Innsbruck .",he,11,Wallenstein,66,FALSE,Franz ller,146,TRUE
2141,"Losing the support of his army, Wallenstein now realized the extent of his peril, and on 23 February with a company of some hundred men, he went from Plze to Eger/Cheb, hoping to meet the Swedes under Prince Bernhard .",he,9,Wallenstein,33,TRUE,Bernhard,209,FALSE
2142,"In Croton, during his high school years, Calder was befriended by his father's painter friend Everett with whom he built a gravity-powered system of mechanical trains .",he,74,Calder,42,FALSE,Everett,95,TRUE
2143,"George, founder of the New York City advertising agency Gordon and Shortt, approached Calder with the idea of painting a jet in 1972, but Calder responded that he did not paint toys .",he,21,George,1,FALSE,Calder,87,TRUE
2144,"In 1942, Guggenheim wore one Calder earring and one by Yves to the opening of her New York gallery, The Art of This Century, to demonstrate her equal loyalty to Surrealist and abstract art, examples of which she displayed in separate galleries .",she,209,Guggenheim,10,FALSE,Yves,56,TRUE
2145,"Later, Dovzhenko was summoned to the Kremlin again, and told by Stalin that he was a ""free man"", who was not under ""any obligation"" to make the film about Shchors .",he,12,Dovzhenko,8,FALSE,Stalin,65,TRUE
2146,"With Franc-Nohain and Claude he co-founded the Th atre des Pantins, which in 1898 was the site of marionette performances of Ubu .",he,30,Franc-Nohain,6,FALSE,Claude,23,TRUE
2147,"In Vogel, Stieglitz found both the academic challenge he needed and an outlet for his growing artistic and cultural interests .",he,33,Vogel,4,FALSE,Stieglitz,11,TRUE
2148,"Stieglitz came to regret his decision to marry Emmy, as she did not share his artistic and cultural interests .",she,57,Stieglitz,1,TRUE,Emmy,48,FALSE
2149,"Stieglitz deliberately interspersed exhibitions of what he knew would be controversial art, such as Rodin's sexually explicit drawings, with what Steichen called ""understandable art"", and with photographs .",he,57,Stieglitz,1,TRUE,Rodin,101,FALSE
2150,"In the January 1911 edition of Camera Work, Stieglitz, dismissive of what he perceived as commercialism, reprinted a review of the Buffalo show with disparaging words about White and K sebier's photos .",he,5,Stieglitz,45,TRUE,White,174,FALSE
2151,"Stieglitz was one of the first to see the beauty and grace of Strand's style, and he gave Strand a major exhibit at 291 .",he,23,Stieglitz,1,TRUE,Strand,63,FALSE
2152,Stieglitz was so taken by her art that without meeting O'Keeffe or even getting her permission to show her works he made plans to exhibit her work at 291 .,he,27,OKeeffe,0,FALSE,Stieglitz,1,TRUE
2153,"Soon thereafter O'Keeffe met Paul, and for several months she and Strand exchanged increasingly romantic letters .",she,59,OKeeffe,0,FALSE,O'Keeffe,17,TRUE
2154,Stieglitz left and immediately found a place in the city where he and O'Keeffe could live together .,he,50,OKeeffe,0,FALSE,Stieglitz,1,TRUE
2155,"Goldstein said that Flynt's Hustler magazine, founded seven years after Screw, stole the Hustler format from Screw, but that he was not angry .",he,87,Goldstein,1,TRUE,Flynt,21,FALSE
2156,"According to Goldstein, Flynt succeeded in creating a national publication, at which he had failed .",he,86,Goldstein,14,FALSE,Flynt,25,TRUE
2157,"According to Goldstein, he and Jordan had a close relationship until the Goldsteins' divorce .",he,25,Goldstein,14,TRUE,Jordan,32,FALSE
2158,"During the 1960s, Warhol also groomed a retinue of bohemian and counterculture eccentrics upon whom he bestowed the designation ""Superstars"", including Nico, Joe, Edie, Viva, Ultra, Holly, Jackie, and Candy .",he,9,Warhol,19,TRUE,Nico,153,FALSE
2159,"Earlier on the day of the attack, Solanas had been turned away from the Factory after asking for the return of a script she had given to Warhol .",she,121,Solanas,35,TRUE,Warhol,138,FALSE
2160,"By this time, graffiti artist Fab paid homage to Warhol when he painted an entire train with Campbell soup cans .",he,58,Fab,31,TRUE,Warhol,50,FALSE
2161,"For his first major exhibition, Warhol painted his famous cans of Campbell's soup, which he claimed to have had for lunch for most of his life .",he,90,Warhol,33,TRUE,Campbell,67,FALSE
2162,"One of Warhol's last works was a portrait of Aretha for the cover of her 1986 gold album Aretha, which was done in the style of the Reigning Queens series he had completed the year before .",he,58,Warhol,8,FALSE,Aretha,46,TRUE
2163,"During his life, Warhol regularly attended Liturgy, and the priest at Warhol's church, Saint Vincent, said that the artist went there almost daily, although he was not observed taking Communion or going to Confession and sat or knelt in the pews at the back .",he,58,Warhol,18,FALSE,Saint Vincent,88,TRUE
2164,"Lois has incorrectly stated that he was commissioned by Braniff in 1967 for representation during that year, but at that time Madison Avenue advertising doyenne Mary, who was married to Braniff's chairman and president Harding, was representing the Dallas-based carrier at that time .",he,34,Lois,1,TRUE,Braniff,57,FALSE
2165,"Condon said he was shocked by the complete lack of public interest and questioned the public appeal of its principal subject, Julian .",he,13,Condon,1,TRUE,Julian,127,FALSE
2166,"The boy then refused Boyce's tip, explaining that he was a Boy and was merely doing his daily good turn .",he,2,Boyce,22,TRUE,Boy,22,FALSE
2167,"Zastrow took his studies at the University of Wisconsin-Madison, where he received his BS and MS in Psychology and in 1971 his PhD in Social Welfare under Alfred with the thesis entitled ""Outcome of Negro Children - Caucasian Parents Transracial Adoptions . """,he,30,Zastrow,1,TRUE,Alfred,156,FALSE
2168,"Another account, given by Porter, is that he joined the recruiting department of the American Aviation Headquarters, but, according to his biographer Stephen, there is no record of his joining this or any other branch of the forces .",he,5,Porter,27,TRUE,Stephen,151,FALSE
2169,"Finally, Porter enrolled at the Schola Cantorum in Paris, where he studied orchestration and counterpoint with Vincent .",he,30,Porter,10,TRUE,Vincent,112,FALSE
2170,"Cochran now wanted more from Porter than isolated extra songs; he planned a West End extravaganza similar to Ziegfeld's shows, with a Porter score and a large international cast led by Jessie, Sonnie and Tilly .",he,64,Cochran,1,TRUE,Porter,30,FALSE
2171,"When his film assignment on Rosalie was finished in 1937, Porter hastened to Paris to make peace with Linda, but she remained cool .",she,45,Rosalie,29,FALSE,Porter,59,TRUE
2172,"Halsted was a good friend of Kenneth, and he loved Scorpio Rising .",he,43,Halsted,1,TRUE,Kenneth,30,FALSE
2173,"Damiano often appeared in his own films in small non-sexual side roles, and used the names ""Albert Gork,"" ""Al Gork,"" ""Jerry,"" under which name he had actually produced and directed Deep Throat, or ""D .",he,83,Damiano,1,TRUE,Jerry,119,FALSE
2174,"On June 4, 1963, Hefner was arrested for promoting obscene literature after he published an issue of Playboy featuring nude shots of Jayne in bed with a man present .",he,77,Hefner,18,TRUE,Jayne,134,FALSE
2175,"Rockwell agreed to meet with Haley only after gaining assurance that he was not Jewish, although Rockwell kept a handgun on the table throughout the interview .",he,70,Rockwell,1,FALSE,Haley,30,TRUE
2176,"In January 2009, Hefner began a relationship with Crystal; she joined the Shannon after his previous ""number one girlfriend"" Holly had ended their seven-year relationship .",she,60,Hefner,18,TRUE,Crystal,51,FALSE
2177,"""Hefner's former girlfriend Holly said that he ""would encourage competition and body image issues between his multiple live-in girlfriends .",he,45,Hefner,2,FALSE,Holly,29,TRUE
2178,"Heather used to be Green's classmate, someone whom Green was very jealous of, as she was very pretty .",she,82,Heather,1,TRUE,Green,20,FALSE
2179,"Quinlan made her film debut in George's 1973 nostalgic look at the early '60s, American Graffiti, at age 19, although she had an uncredited role in 1972's One Is a Lonely Number .",she,119,Quinlan,1,TRUE,George,32,FALSE
2180,"After a family friend gave the Jacksons a Super 8 cine-camera with Peter in mind, he began making short films with his friends .",he,29,Jacksons,32,FALSE,Peter,68,TRUE
2181,Jackson recalls attempting to remake King when he was nine .,he,44,Jackson,1,TRUE,King,38,FALSE
2182,"""In December 2014, Peter said that the Tintin sequel would be made ""at some point soon"", although he intended to focus on directing two New Zealand films before that .",he,37,Peter,20,TRUE,Tintin,40,FALSE
2183,"Jackson had a cameo on the HBO show Entourage on 5 August 2007 episode, ""Gary's Desk"", in which he offers a business proposal to Eric, manager to the lead character, Vincent .",he,25,Jackson,1,TRUE,Eric,130,FALSE
2184,"During the same time, Ronan auditioned to play Luna in Harry Potter and the Order of the Phoenix, a role she eventually lost to Evanna .",she,106,Ronan,23,TRUE,Luna,48,FALSE
2185,"Ronan played 14-year-old Susie, who, after being raped and murdered, watches from the after-life as her family struggles to move on with their lives while she comes to terms with her quest for vengeance .",she,156,Ronan,1,FALSE,Susie,26,TRUE
2186,"Sukhdev of The Daily Telegraph considered Ronan to be the sole positive aspect of the production, writing that she ""is simultaneously playful and solemn, youthful yet old beyond her years"" .",she,112,Sukhdev,1,FALSE,Ronan,43,TRUE
2187,"Peter approached Ronan to play an elf in The Hobbit film series, but she withdrew from the project due to scheduling conflicts .",she,70,Peter,1,TRUE,Ronan,18,FALSE
2188,"In 1982, Tucci earned his Actors' Equity card when actress Colleen, the mother of Tucci's high-school friend, actor Campbell, arranged for the two young men to have parts as soldiers in a Broadway play in which she was co-starring, The Queen and the Rebels which premiered on September 30, 1982 .",she,212,Tucci,10,FALSE,Campbell,117,TRUE
2189,"Also in 2006, Tucci made an appearance on the USA Network comedy television series Monk, for which he won the Primetime Emmy Award for Outstanding Guest Actor in a Comedy Series Tucci returned to broadcast television by starring in the CBS medical drama series 3 lbs, which premiered on November 14, 2006 .",he,44,Tucci,15,FALSE,Monk,84,TRUE
2190,"Scott and 'The Last of the Belles' and the following year, she starred as Janet in The Rocky Horror Picture Show .",she,60,Scott,1,TRUE,Janet,75,FALSE
2191,"However, Sarandon did not become a ""household name"" until she appeared with Kevin and Tim in the film Bull Durham , a commercial and critical success .",she,59,Sarandon,10,TRUE,Kevin,77,FALSE
2192,"Sarandon was nominated for an Academy Award four more times in the 1990s, as Best Actress in Thelma , Lorenzo's Oil , and The Client , finally winning in 1995 for Dead Man Walking in which she played Sister Helen who regularly visits a convicted murderer on death row .",she,190,Sarandon,1,TRUE,Thelma,94,FALSE
2193,"Sarandon and Robbins both took an early stance against the 2003 invasion of Iraq, with Sarandon stating that she was firmly against war as a pre-emptive strike .",she,110,Sarandon,1,TRUE,Robbins,14,FALSE
2194,"On March 28, 2016, in an interview on All In with Chris, Sarandon indicated that she and other Sanders supporters might not support Hillary if Clinton is the Democratic nominee for President .",she,82,Chris,51,TRUE,Sarandon,58,FALSE
2195,"In the mid-1980s, Sarandon dated Italian filmmaker Franco, with whom she had a daughter, Eva who is also an actress .",she,70,Sarandon,19,FALSE,Franco,52,TRUE
2196,"Following the end of her relationship with Robbins, she soon began a relationship with Jonathan, son of Malcolm .",she,53,Robbins,44,TRUE,Jonathan,88,FALSE
2197,"Johnson earned a BA in Journalism from Arizona State University in 1992, though he studied principally with the fiction writer Ron .",he,81,Johnson,1,TRUE,Ron,128,FALSE
2198,"Dershowitz, in his book Taking the Stand, recounts that von low had a dinner party after he was found not guilty at his trial .",he,33,Dershowitz,1,TRUE,von,57,FALSE
2199,"Dershowitz was a member of the legal defense team for the first criminal case against Jeffrey, who was investigated following accusations that he had repeatedly solicited sex from minors .",he,29,Dershowitz,1,TRUE,Jeffrey,87,FALSE
2200,"Dershowitz has offered commentary on the legal issues of President Donald that have been polarizing among liberals and Democrats, as he has often been perceived as offering defenses of Trump's more controversial actions .",he,39,Dershowitz,1,TRUE,Donald,68,FALSE
2201,"After the UN High Commissioner for Human Rights Louise indicated that Israeli officials might be investigated and indicted for possible war crimes, Dershowitz labelled her statement ""bizarre"", called for her dismissal, and wrote about what he called the ""absurdity and counterproductive nature of current international law"" .",he,8,Louise,49,FALSE,Dershowitz,149,TRUE
2202,"Adams prevails upon Walter, and he rents a Tin to drive Alice to the dance .",he,33,Adams,1,TRUE,Walter,21,FALSE
2203,"Arthur, still reeling from what he heard about the Adamses earlier in the day, is stiff and uneasy throughout the evening, and Alice feels increasingly uncomfortable .",he,33,Arthur,1,TRUE,Adamses,52,FALSE
2204,"The following morning, Virgil arrives at work to see that Lamb is opening his own glue factory on such a huge scale that Adams will not be able to compete, and he never will make enough money to either pay his son's debts or pay off the family's mortgage .",he,2,Virgil,24,FALSE,Adams,122,TRUE
2205,"Loos returned to California as Griffith was leaving Triangle to make longer films, and she joined director and future husband John for a string of successful Douglas Fairbanks movies .",she,88,Loos,1,FALSE,Griffith,32,TRUE
2206,"Later Loos would claim that Emerson took all the money and most of the credit, though his contribution usually consisted of observing from bed as she worked .",she,147,Loos,7,FALSE,Emerson,29,TRUE
2207,Emerson had convinced a devastated Loos that he needed to take a break from the marriage once a week .,he,46,Emerson,1,FALSE,Loos,36,TRUE
2208,"MGM producer Samuel moved to an apartment in Hollywood, where she was unexpectedly joined by Emerson .",she,63,Samuel,14,TRUE,Emerson,94,FALSE
2209,"At MGM, Loos happily turned out scripts; however, she frequently had to use Emerson as a conduit to communicate with directors and other executives who balked at dealing with a woman on equal footing .",she,51,Loos,9,TRUE,Emerson,77,FALSE
2210,In October Loos and her brother Clifford checked Emerson into a very expensive sanatorium where he was diagnosed with schizophrenia .,he,21,Loos,12,FALSE,Emerson,50,TRUE
2211,"Loos was apprehensive, but Cukor insisted she do the changes on set, among his all-star bevy of leading ladies on this female-only picture that included Thalberg widow Norma, Joan and Rosalind .",she,43,Loos,1,FALSE,Cukor,28,TRUE
2212,Loos threatened to quit the production unless assured she would never have to speak to Fields again .,she,55,Loos,1,TRUE,Fields,88,FALSE
2213,Akhmatova became close friends with Boris and rumours began to circulate that she was having an affair with influential lyrical poet Alexander .,she,79,Akhmatova,1,TRUE,Boris,37,FALSE
2214,"Akhmatova was a common-law wife to Nikolai, an art scholar and lifelong friend, whom she stayed with until 1935 .",she,86,Akhmatova,1,TRUE,Nikolai,36,FALSE
2215,"Akhmatova's stature among Soviet poets was slowly conceded by party officials, her name no longer cited in only scathing contexts and she was readmitted to the Union of Writers in 1951, being fully recognised again following Stalin's death in 1953 .",she,135,Akhmatova,1,TRUE,Stalin,226,FALSE
2216,"During the last years of Akhmatova's life she continued to live with the Punin family in Leningrad, still translating, researching Pushkin and writing her own poetry .",she,43,Akhmatova,26,TRUE,Punin,74,FALSE
2217,"Akhmatova was able to meet some of her pre-revolutionary acquaintances in 1965, when she was allowed to travel to Sicily and England, in order to receive the Taormina prize and an honorary doctoral degree from Oxford University, accompanied by her lifelong friend and secretary Lydia .",she,86,Akhmatova,1,TRUE,Lydia,279,FALSE
2218,"Anne formed a close bond with each of the helpers, and Otto later recalled that she had anticipated their daily visits with impatient enthusiasm .",she,81,Anne,1,FALSE,Otto,56,TRUE
